epoch,train_loss,train_risk_loss,train_class_loss,train_risk_macro_auc,train_subject_accuracy,train_subject_balanced_accuracy,train_subject_macro_f1,train_subject_macro_auc,train_binary_auc,train_risk_auc_AD,train_risk_auc_PD,train_risk_auc_MS,val_loss,val_risk_loss,val_class_loss,val_risk_macro_auc,val_subject_accuracy,val_subject_balanced_accuracy,val_subject_macro_f1,val_subject_macro_auc,val_binary_auc,val_risk_auc_AD,val_risk_auc_PD,val_risk_auc_MS,lr
1,1.465149426460266,0.9009716889132624,1.1283554673194884,0.9998,1.0,1.0,1.0,0.9998604910714286,1.0,0.9994,1.0,1.0,1.4137309125878594,0.8705487488345667,1.0863643424077467,0.9644,0.782608695652174,0.8011904761904762,0.797979797979798,0.9485352474323062,0.8921568627450981,0.9375,0.9778,0.9778,0.0005
2,1.0216274023056031,0.6582036650699118,0.7268474822459013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3266128545457667,0.8188591809435324,1.0155073499137706,0.9153,0.6956521739130435,0.7011904761904763,0.7080128205128204,0.925341386554622,0.9019607843137255,0.8571,0.9556,0.9333,0.0005
3,0.7391424277554388,0.4889058540696683,0.5004731421885283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3191973573782227,0.7902614088221029,1.057871901853518,0.9079,0.6521739130434783,0.6738095238095239,0.6692307692307693,0.8945728291316527,0.8235294117647058,0.8125,0.9333,0.9778,0.0005
4,0.5738849365192911,0.37931490903315335,0.38914006119189054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2534234754063867,0.7532489140602675,1.0003491308201442,0.9436,0.7391304347826086,0.7511904761904762,0.760290404040404,0.9492413632119515,0.9215686274509804,0.9643,0.9222,0.9444,0.0005
5,0.4780753825021827,0.31023804960043533,0.33567466554434405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.350958215919408,0.8042753467505629,1.0933657491748983,0.9436,0.6521739130434783,0.6571428571428571,0.6502525252525252,0.9354108309990663,0.9019607843137256,0.9196,0.9444,0.9667,0.0005
6,0.3958206187123838,0.24895034885924797,0.29374054061329885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4195653863928535,0.8513829985802824,1.1363647945902564,0.9065,0.7391304347826086,0.725,0.7383771929824561,0.9090015172735761,0.892156862745098,0.875,0.8889,0.9556,0.0005
7,0.3465049764384394,0.20875995457172394,0.27549004386300624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.514585124498064,0.8981570029123263,1.2328562391075222,0.9407,0.7391304347826086,0.7511904761904762,0.7484848484848485,0.9460288281979459,0.9509803921568628,0.9554,0.9667,0.9,0.0005
8,0.3032766085603963,0.17477994664855626,0.25699332019557125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5345843115990812,0.8977592279287901,1.273650155148723,0.9317,0.6956521739130435,0.7214285714285713,0.7,0.9380806489262372,0.9215686274509804,0.8839,0.9667,0.9444,0.0005
9,0.2694654776998188,0.14877533057461614,0.2413802964531857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5539994395591996,0.8982661432501945,1.3114665980366143,0.9599,0.6521739130434783,0.6797619047619048,0.6722222222222223,0.9482084500466854,0.9019607843137255,0.9464,0.9667,0.9667,0.00025
