epoch,train_loss,train_risk_loss,train_class_loss,train_risk_macro_auc,train_subject_accuracy,train_subject_balanced_accuracy,train_subject_macro_f1,train_subject_macro_auc,train_binary_auc,train_risk_auc_AD,train_risk_auc_PD,train_risk_auc_MS,val_loss,val_risk_loss,val_class_loss,val_risk_macro_auc,val_subject_accuracy,val_subject_balanced_accuracy,val_subject_macro_f1,val_subject_macro_auc,val_binary_auc,val_risk_auc_AD,val_risk_auc_PD,val_risk_auc_MS,lr
1,1.566166230906611,0.9520123569861703,1.228307746804279,0.9953,0.9456521739130435,0.9523809523809523,0.9494098332110297,0.9959481232131653,0.9940298507462686,0.9888,0.9987,0.9985,1.294484238732945,0.7998889007351615,0.9891906908967278,0.9866,0.9130434782608695,0.9142857142857144,0.9217414529914529,0.9927579365079365,1.0,0.9821,0.9778,1.0,0.0005
2,1.0797037720680236,0.6870539364607438,0.7852996670681497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0062329714948481,0.6395447619936683,0.7333764203570106,0.9784,0.9130434782608695,0.9142857142857144,0.9217414529914529,0.9815972222222222,1.0,0.9464,0.9889,1.0,0.0005
3,0.7781282627064249,0.5115123085353686,0.5332319078238114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8381728557023135,0.5384456339207563,0.5994544293392788,0.997,0.8695652173913043,0.8517857142857144,0.8731595202183438,0.9977678571428572,1.0,0.9911,1.0,1.0,0.0005
4,0.6002097479675127,0.39514503712239474,0.4101294248000435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6541816185821187,0.40700355476953765,0.49435613372109155,0.9851,0.9565217391304348,0.9642857142857143,0.9641025641025641,0.9888392857142857,1.0,0.9554,1.0,1.0,0.0005
5,0.4767954269181127,0.31047945022583007,0.3326319554577703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8550926474007693,0.5384798822077838,0.6332255378365517,0.9963,0.8695652173913043,0.8517857142857144,0.8731595202183438,0.9972222222222222,1.0,1.0,0.9889,1.0,0.0005
6,0.4020169055980185,0.2541282525529032,0.29577730712683303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.722026264802976,0.4594606750390746,0.5251311659812927,0.9896,0.9130434782608695,0.8875,0.9052579365079365,0.9949900793650793,1.0,0.9911,0.9778,1.0,0.0005
7,0.330930648420168,0.19983930069467296,0.26218269324820975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6542390002445742,0.38403442231091584,0.5404091369022023,0.9852,0.9130434782608695,0.9142857142857144,0.9217414529914529,1.0,1.0,1.0,0.9556,1.0,0.0005
8,0.28394146535707554,0.1626171447660612,0.24264864118202872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5903750664808534,0.3613499982113188,0.4580501273951747,0.9741,0.9565217391304348,0.95,0.9555555555555555,0.9977678571428572,1.0,1.0,0.9222,1.0,0.0005
9,0.2567352522974429,0.1388505850797114,0.23576933417631232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.639764651317488,0.3870429110459306,0.505443485961719,0.9963,0.8695652173913043,0.8517857142857144,0.8731595202183438,0.9972222222222222,1.0,1.0,0.9889,1.0,0.0005
10,0.23403718782507854,0.11922053636416145,0.22963330408801202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0124912847849457,0.6494751262732528,0.7260323156687346,1.0,0.8260869565217391,0.7892857142857144,0.8141025641025641,1.0,1.0,1.0,1.0,1.0,0.0005
11,0.2641807881386384,0.13447539411161258,0.25941078779490095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5287163765593008,0.2976852491159331,0.46206224438819016,1.0,0.9130434782608695,0.9142857142857144,0.9217414529914529,1.0,1.0,1.0,1.0,1.0,0.0005
12,0.2142746943494548,0.09957803895939951,0.22939330961393273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5632283853536303,0.3153662218458273,0.4957243190570311,1.0,0.9130434782608695,0.9142857142857144,0.9217414529914529,1.0,1.0,1.0,1.0,1.0,0.0005
13,0.18590997120608455,0.0777648558759171,0.21629023124342378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0392613329670646,0.6502053062008186,0.7781120382926681,1.0,0.8260869565217391,0.7892857142857144,0.8141025641025641,1.0,1.0,1.0,1.0,1.0,0.0005
14,0.17982227465380793,0.07003649003479792,0.21957157085771145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6180915673348036,0.357023450715298,0.5221362351016565,1.0,0.9130434782608695,0.9142857142857144,0.9217414529914529,1.0,1.0,1.0,1.0,1.0,0.0005
15,0.19428542956061987,0.0780377490364987,0.23249536091866702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48650246587666596,0.27461646404117346,0.42377200959758327,1.0,0.9565217391304348,0.95,0.9555555555555555,1.0,1.0,1.0,1.0,1.0,0.0005
16,0.18366845276044763,0.06890305018295413,0.22953080223954242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46010116894136777,0.23311446522447196,0.45397341352972115,1.0,0.9130434782608695,0.9142857142857144,0.9217414529914529,1.0,1.0,1.0,1.0,1.0,0.0005
17,0.1729304295519124,0.06194836821245111,0.22196412177189537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6009064316749573,0.3415734261189672,0.5186659917235374,1.0,0.9130434782608695,0.9142857142857144,0.9217414529914529,1.0,1.0,1.0,1.0,1.0,0.0005
18,0.154120098248772,0.046713840151610585,0.21481251664783643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6792369264770638,0.4034807828508995,0.5515122803097422,1.0,0.9130434782608695,0.9142857142857144,0.9217414529914529,1.0,1.0,1.0,1.0,1.0,0.0005
