epoch,train_loss,train_risk_loss,train_class_loss,train_risk_macro_auc,train_subject_accuracy,train_subject_balanced_accuracy,train_subject_macro_f1,train_subject_macro_auc,train_binary_auc,train_risk_auc_AD,train_risk_auc_PD,train_risk_auc_MS,val_loss,val_risk_loss,val_class_loss,val_risk_macro_auc,val_subject_accuracy,val_subject_balanced_accuracy,val_subject_macro_f1,val_subject_macro_auc,val_binary_auc,val_risk_auc_AD,val_risk_auc_PD,val_risk_auc_MS,lr
1,1.723471208240675,1.039110633601313,1.3687211337296858,0.894,0.4782608695652174,0.5519688644688645,0.4130428833677297,0.8827723980486513,0.8432400932400932,0.8092,0.9363,0.9365,1.6529205278916792,1.0054254897616126,1.2949900789694353,0.85,0.6956521739130435,0.7238095238095237,0.6985431235431235,0.8757848972922502,0.8529411764705883,0.75,0.9222,0.8778,0.0005
2,1.4802331499431445,0.8990770428077034,1.1623122153074845,0.9717,0.8369565217391305,0.8605769230769231,0.837112469590169,0.969976797865125,0.9638694638694638,0.923,1.0,0.9922,1.405950752171603,0.8645448156378486,1.0828118906779722,0.8856,0.782608695652174,0.8071428571428572,0.7762237762237763,0.9098301820728292,0.9803921568627452,0.7679,0.9444,0.9444,0.0005
3,1.1716483862503715,0.7255442671153857,0.8922082320503567,0.9977,0.9565217391304348,0.9622252747252747,0.9581146179401994,0.9967815533118842,0.9912587412587412,0.9939,1.0,0.9992,1.2828626050190493,0.7914281399412588,0.9828689315102317,0.8989,0.6956521739130435,0.7214285714285713,0.6809523809523809,0.9242063492063493,1.0,0.7857,0.9778,0.9333,0.0005
4,0.9571744182835454,0.6001895559870678,0.7139697271844615,1.0,0.9782608695652174,0.981456043956044,0.9786963036963037,0.9997086247086246,0.9988344988344989,1.0,1.0,1.0,1.1811344217170368,0.7307938208634203,0.9006811847740953,0.922,0.782608695652174,0.8011904761904762,0.7840909090909092,0.9384716386554622,0.9901960784313726,0.8214,0.9778,0.9667,0.0005
5,0.8023513705834099,0.506733231699985,0.5912362826907116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0701934735883365,0.6618924249302257,0.8166021088307555,0.9465,0.8260869565217391,0.8428571428571427,0.8247086247086248,0.9618843370681607,0.9901960784313726,0.8839,0.9778,0.9778,0.0005
6,0.7042196139045384,0.4441688991111258,0.5201014249221139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0242199457504533,0.6310242847962813,0.7863913158124144,0.9628,0.8695652173913043,0.8928571428571428,0.8671328671328672,0.9765873015873016,1.0,0.9107,0.9778,1.0,0.0005
7,0.6239689609278803,0.38988646113354225,0.46816499647886856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9861654314127836,0.6033992157741026,0.7655324414372444,0.9718,0.8260869565217391,0.8571428571428572,0.8163752913752914,0.9765873015873016,1.0,0.9375,0.9778,1.0,0.0005
8,0.5590427318344946,0.3449757633001908,0.4281339448431264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8969613354314457,0.548198304054412,0.6975260688499971,0.9807,0.8695652173913043,0.8928571428571428,0.8674242424242424,0.9882936507936508,1.0,0.9643,0.9778,1.0,0.0005
9,0.5090470324391904,0.3092363897873008,0.39962128297142363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9079458767717535,0.5519916103644804,0.7119085355238481,0.9777,0.8695652173913043,0.8869047619047619,0.8741258741258742,0.9882936507936508,1.0,0.9554,0.9778,1.0,0.0005
10,0.46047037917634714,0.27514097781284996,0.3706588000059128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8479832343079827,0.5116393962367014,0.6726876761425625,0.9807,0.9130434782608695,0.9226190476190477,0.9188311688311688,0.9955357142857143,1.0,0.9643,0.9778,1.0,0.0005
