epoch,train_loss,train_risk_loss,train_class_loss,train_risk_macro_auc,train_subject_accuracy,train_subject_balanced_accuracy,train_subject_macro_f1,train_subject_macro_auc,train_binary_auc,train_risk_auc_AD,train_risk_auc_PD,train_risk_auc_MS,val_loss,val_risk_loss,val_class_loss,val_risk_macro_auc,val_subject_accuracy,val_subject_balanced_accuracy,val_subject_macro_f1,val_subject_macro_auc,val_binary_auc,val_risk_auc_AD,val_risk_auc_PD,val_risk_auc_MS,lr
1,1.4313976049423218,0.8750834351000578,1.1126283407211304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.427958076650446,0.8621609603816812,1.131594248793342,0.8953,0.6521739130434783,0.6875,0.6506410256410255,0.9169825605680869,0.9553571428571428,0.7232,0.9889,0.9737,0.0005
2,0.9709080167438673,0.6221686264742976,0.6974787820940432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3068949688564648,0.7883401953361251,1.0371095456860282,0.8982,0.6956521739130435,0.7089285714285714,0.7234477124183006,0.9169825605680869,0.9642857142857143,0.7321,0.9889,0.9737,0.0005
3,0.7043098237203516,0.46226412135621775,0.48409140706062315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2229528650641441,0.719347854229537,1.0072100189599125,0.9375,0.6956521739130435,0.7357142857142858,0.7076118326118326,0.9464285714285714,0.9642857142857143,0.8125,1.0,1.0,0.0005
4,0.5328359977058742,0.3498230760512145,0.3660258497880853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3390473574399948,0.8003565919670191,1.0773815221407197,0.9093,0.782608695652174,0.8071428571428572,0.8038461538461539,0.9330357142857143,0.9821428571428572,0.75,0.9778,1.0,0.0005
5,0.42558302801588305,0.2732576699360557,0.3046507164188053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1974354752085425,0.6949594593183561,1.0049520534547893,0.9375,0.8260869565217391,0.8571428571428571,0.843939393939394,0.9441964285714286,0.9464285714285714,0.8125,1.0,1.0,0.0005
6,0.35615953569826875,0.22000556976898858,0.27230792952620464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3784253597259521,0.8037640719928525,1.14932258291678,0.9123,0.6956521739130435,0.7089285714285714,0.7216269841269841,0.9275140977443609,0.9642857142857143,0.75,1.0,0.9868,0.0005
7,0.30160845647687495,0.17739587076332258,0.24842517090880353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4584200460125099,0.8437369403175332,1.229366205294024,0.9095,0.7391304347826086,0.7589285714285714,0.7499375624375625,0.9142387218045112,0.9285714285714286,0.7679,1.0,0.9605,0.0005
8,0.27211837716724563,0.1514339702932731,0.24136881206346594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5669667402451688,0.9247105597433719,1.2845123220573773,0.899,0.6956521739130435,0.6964285714285714,0.6826298701298701,0.915296052631579,0.9642857142857143,0.7232,1.0,0.9737,0.0005
9,0.24558854439984198,0.1291804046086643,0.23281627945278002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3584363948215137,0.788011469962922,1.1408498554744504,0.9256,0.7391304347826086,0.7714285714285714,0.7569444444444444,0.9375,0.9732142857142858,0.7768,1.0,1.0,0.0005
10,0.21641687750816346,0.10668314241844674,0.21946746940198153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4148102189329537,0.8286693649874493,1.172281713309613,0.9226,0.7391304347826086,0.7714285714285714,0.7569444444444444,0.9419642857142857,0.9732142857142858,0.7679,1.0,1.0,0.00025
11,0.2042850445146146,0.09650744264540465,0.21555520386799523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.505527358163487,0.894919890402393,1.2212148999625987,0.9338,0.7391304347826086,0.7446428571428572,0.7525793650793651,0.9436507936507936,0.9821428571428572,0.8125,0.9889,1.0,0.00025
12,0.19505111523296523,0.08825023666672084,0.2136017558367356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5482982464812018,0.9194616749036041,1.2576731548390605,0.9278,0.782608695652174,0.8071428571428572,0.8038461538461539,0.9414186507936507,0.9821428571428572,0.7946,0.9889,1.0,0.00025
13,0.18651658076307048,0.0805591568350792,0.21191484668980473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.550230641595342,0.9214022162116386,1.2576568614352832,0.9278,0.782608695652174,0.8071428571428572,0.8038461538461539,0.9391865079365079,0.9732142857142857,0.7946,0.9889,1.0,0.00025
