epoch,train_loss,train_risk_loss,train_class_loss,train_risk_macro_auc,train_subject_accuracy,train_subject_balanced_accuracy,train_subject_macro_f1,train_subject_macro_auc,train_binary_auc,train_risk_auc_AD,train_risk_auc_PD,train_risk_auc_MS,val_loss,val_risk_loss,val_class_loss,val_risk_macro_auc,val_subject_accuracy,val_subject_balanced_accuracy,val_subject_macro_f1,val_subject_macro_auc,val_binary_auc,val_risk_auc_AD,val_risk_auc_PD,val_risk_auc_MS,lr
1,1.5730263958806576,0.9558716250502545,1.2343095416608063,0.9622,0.7934782608695652,0.8214285714285714,0.7955939258911819,0.9723923664988396,0.9725373134328359,0.9146,0.9839,0.988,1.3289728625254198,0.8076183213429018,1.0427090904929421,0.9606,0.8695652173913043,0.8785714285714286,0.8672771672771673,0.9492559523809524,0.8839285714285714,0.9375,0.9444,1.0,0.0005
2,1.1281546737836754,0.7082097742868506,0.8398898021034572,0.997,0.9782608695652174,0.9821428571428572,0.9790820231996702,0.9987346748400853,0.9994029850746269,0.9911,1.0,1.0,1.2777798094532706,0.7636721730232239,1.0282152755693956,0.9256,0.6956521739130435,0.7357142857142858,0.7191919191919192,0.9008458646616542,0.8660714285714286,0.7768,1.0,1.0,0.0005
3,0.8264411604922751,0.5342682654442994,0.5843457877635956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8768029754812067,0.5589353523471139,0.6357352469455112,0.9859,0.9130434782608695,0.8875,0.9052579365079365,0.9944783834586467,1.0,0.9911,0.9667,1.0,0.0005
4,0.6143922106079434,0.40402400830517643,0.42073639475780983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8088592548261989,0.48915331065654755,0.6394118849526752,1.0,0.9130434782608695,0.9142857142857144,0.9085470085470085,0.9732142857142857,0.8928571428571429,1.0,1.0,1.0,0.0005
5,0.49707433088966035,0.3235482982967211,0.3470520662224811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7325737354430285,0.43334080854600127,0.5984658585353331,0.9956,0.9130434782608695,0.9142857142857144,0.9085470085470085,0.9699248120300752,0.8928571428571429,1.0,1.0,0.9868,0.0005
6,0.42533801716306935,0.26885090548059215,0.3129742212917494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7034048763188449,0.4075088846412572,0.5917919704859907,0.997,0.9130434782608695,0.9142857142857144,0.9085470085470085,0.9955357142857143,1.0,0.9911,1.0,1.0,0.0005
7,0.3347349895083386,0.20327374403891357,0.26292249236417853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5392653264782645,0.3025563396513462,0.47341796654191887,1.0,0.9130434782608695,0.9142857142857144,0.9085470085470085,1.0,1.0,1.0,1.0,1.0,0.0005
8,0.2993782128976739,0.1728351936392162,0.2530860389056413,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6483348499644886,0.35829963839866896,0.5800704214383255,0.9896,0.9130434782608695,0.9142857142857144,0.9085470085470085,0.9743890977443609,0.9285714285714286,0.9821,1.0,0.9868,0.0005
9,0.2737277669751126,0.15003464779128198,0.24738624082959215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6223272620276972,0.32911416566507384,0.5864261781627481,0.9956,0.8695652173913043,0.8785714285714286,0.8715277777777778,0.9944783834586467,0.9910714285714286,1.0,1.0,0.9868,0.0005
10,0.27870136136594026,0.14790361523628234,0.2615954938142196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8285707269202579,0.43822190300984815,0.7806976566260512,0.994,0.782608695652174,0.8071428571428572,0.7895299145299145,0.9821428571428571,0.9464285714285715,0.9821,1.0,1.0,0.0005
11,0.24605067812878154,0.12420977347570916,0.24368180891741878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7229357117956335,0.40007874674417754,0.6457139348441904,0.9859,0.9130434782608695,0.9142857142857144,0.9085470085470085,0.9977678571428572,1.0,0.9911,0.9667,1.0,0.0005
12,0.20523150861263276,0.09481424112682757,0.2208345343237338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5550173537975008,0.30203427255830984,0.505966155366464,1.0,0.9130434782608695,0.9142857142857144,0.9085470085470085,1.0,1.0,1.0,1.0,1.0,0.00025
13,0.19447716759598774,0.0859468338282212,0.2170606677946837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.61393216624856,0.32850115466862917,0.5708620351823893,1.0,0.9130434782608695,0.9142857142857144,0.9085470085470085,1.0,1.0,1.0,1.0,1.0,0.00025
14,0.18033720306728196,0.07484784527965214,0.21097871544568436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6026877398517999,0.31420769525522535,0.5769600878384981,1.0,0.9130434782608695,0.9142857142857144,0.9085470085470085,1.0,1.0,1.0,1.0,1.0,0.00025
15,0.18123991113641988,0.07366576807006546,0.215148287234099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5902532721784982,0.31716922331940045,0.5461680889129639,1.0,0.9130434782608695,0.9142857142857144,0.9085470085470085,1.0,1.0,1.0,1.0,1.0,0.00025
